"business_id","Score","date","type"
2016,"90","20101206","routine"
2016,"84","20100721","routine"
2017,"90","20121206","routine"
2017,"88","20120710","routine"
2017,"98","20111208","routine"
2017,"90","20110608","routine"
2017,"90","20101214","routine"
2020,"76","20130206","routine"
2020,"92","20111104","routine"
2020,"89","20110425","routine"
2020,"74","20101029","routine"
2027,"87","20130205","routine"
2027,"83","20120816","routine"
2027,"82","20120215","routine"
2027,"85","20110819","routine"
2027,"92","20110302","routine"
2027,"87","20100803","routine"
2029,"98","20121127","routine"
2029,"98","20120515","routine"
2029,"96","20110607","routine"
2029,"100","20101207","routine"
2029,"100","20100720","routine"
2030,"94","20130214","routine"
2030,"96","20120125","routine"
2030,"94","20110316","routine"
2031,"92","20121025","routine"
2031,"100","20120105","routine"
2031,"92","20110628","routine"
2031,"88","20101210","routine"
2032,"83","20120725","routine"
2032,"100","20120105","routine"
2032,"91","20110628","routine"
2032,"88","20101210","routine"
2035,"65","20121108","routine"
2035,"80","20120410","routine"
2035,"92","20110712","routine"
2035,"94","20110113","routine"
2035,"100","20100819","routine"
2035,"85","20100804","routine"
2039,"92","20121017","routine"
2039,"94","20111014","routine"
2039,"94","20110318","routine"
2039,"98","20100923","routine"
2040,"82","20130107","routine"
2040,"86","20120515","routine"
2040,"87","20111027","routine"
2040,"78","20110511","routine"
2040,"81","20101117","routine"
2042,"100","20130327","routine"
2042,"96","20120904","routine"
2042,"100","20120501","routine"
2042,"100","20110802","routine"
2042,"100","20110308","routine"
2042,"98","20101001","routine"
2043,"87","20121214","routine"
2043,"87","20120411","routine"
2043,"86","20111021","routine"
2043,"87","20110510","routine"
2043,"86","20101115","routine"
2044,"77","20121217","routine"
2044,"81","20120312","routine"
2044,"90","20110829","routine"
2044,"84","20110223","routine"
2047,"94","20121019","routine"
2047,"90","20120410","routine"
2047,"90","20111021","routine"
2047,"98","20110322","routine"
2047,"92","20101102","routine"
2048,"90","20121211","routine"
2048,"92","20120507","routine"
2048,"90","20111118","routine"
2048,"98","20110503","routine"
2048,"93","20101215","routine"
2050,"98","20130410","routine"
2050,"96","20120814","routine"
2050,"88","20111202","routine"
2050,"87","20110512","routine"
2050,"90","20100915","routine"
2051,"94","20121012","routine"
2051,"93","20111202","routine"
2051,"96","20110420","routine"
2051,"94","20100922","routine"
2053,"90","20130124","routine"
2053,"87","20120606","routine"
2053,"74","20111024","routine"
2053,"88","20110131","routine"
2053,"84","20100707","routine"
2054,"82","20120720","routine"
2054,"87","20120113","routine"
2054,"75","20110520","routine"
2054,"98","20101005","routine"
2055,"58","20120827","routine"
2055,"77","20111109","routine"
2055,"80","20110504","routine"
2055,"73","20100929","routine"
2057,"77","20130124","routine"
2057,"77","20120328","routine"
2057,"75","20110622","routine"
2057,"63","20100802","routine"
2060,"85","20130510","routine"
2060,"76","20121130","routine"
2060,"73","20120329","routine"
2060,"81","20110829","routine"
2060,"76","20110211","routine"
2061,"94","20120509","routine"
2061,"94","20110921","routine"
2061,"88","20101214","routine"
2063,"92","20120525","routine"
2063,"86","20110708","routine"
2063,"84","20101116","routine"
2066,"80","20121217","routine"
2066,"74","20120521","routine"
2066,"79","20111103","routine"
2066,"74","20110520","routine"
2070,"92","20120525","routine"
2070,"79","20110330","routine"
2070,"84","20100608","routine"
2071,"88","20130131","routine"
2071,"90","20120530","routine"
2071,"75","20111103","routine"
2071,"74","20110121","routine"
2072,"91","20130312","routine"
2072,"94","20120823","routine"
2072,"92","20120120","routine"
2072,"88","20110523","routine"
2072,"92","20101006","routine"
2075,"100","20130124","routine"
2075,"60","20120521","routine"
2075,"60","20111020","routine"
2075,"80","20101210","routine"
2076,"88","20130124","routine"
2076,"86","20120521","routine"
2076,"73","20111101","routine"
2076,"90","20110602","routine"
2076,"92","20101029","routine"
2077,"92","20120823","routine"
2077,"94","20120120","routine"
2077,"84","20110524","routine"
2077,"92","20101006","routine"
2080,"87","20120802","routine"
2080,"90","20120320","routine"
2080,"93","20110912","routine"
2080,"94","20110315","routine"
2080,"94","20100916","routine"
2085,"94","20130419","routine"
2085,"94","20120313","routine"
2085,"92","20110420","routine"
2085,"94","20100518","routine"
2090,"96","20120719","routine"
2090,"94","20120103","routine"
2090,"92","20110623","routine"
2090,"92","20110315","routine"
2090,"94","20100809","routine"
2094,"98","20121113","routine"
2094,"100","20120207","routine"
2094,"100","20120111","routine"
2094,"100","20110711","routine"
2094,"100","20110314","routine"
2104,"79","20130418","routine"
2104,"84","20120613","routine"
2104,"79","20111115","routine"
2104,"80","20110520","routine"
2104,"86","20100726","routine"
2105,"92","20130422","routine"
2105,"83","20120423","routine"
2105,"84","20110816","routine"
2105,"86","20101221","routine"
2106,"86","20130130","routine"
2106,"84","20120410","routine"
2106,"88","20110915","routine"
2106,"92","20110317","routine"
2106,"90","20100601","routine"
2107,"81","20120730","routine"
2107,"80","20120119","routine"
2107,"83","20110705","routine"
2107,"90","20101005","routine"
2109,"86","20130325","routine"
2109,"88","20120402","routine"
2109,"90","20110621","routine"
2109,"84","20101026","routine"
2110,"86","20121210","routine"
2110,"87","20120530","routine"
2110,"87","20111110","routine"
2110,"83","20110601","routine"
2110,"90","20101210","routine"
2110,"90","20100719","routine"
2115,"85","20130501","routine"
2115,"86","20121003","routine"
2115,"89","20120404","routine"
2115,"89","20111025","routine"
2115,"91","20110526","routine"
2115,"86","20101130","routine"
2115,"82","20100708","routine"
2117,"92","20130109","routine"
2117,"90","20120605","routine"
2117,"94","20111206","routine"
2117,"92","20110610","routine"
2117,"90","20100810","routine"
2118,"92","20121003","routine"
2118,"94","20120314","routine"
2118,"96","20110823","routine"
2118,"94","20110124","routine"
2118,"96","20100524","routine"
2121,"94","20121106","routine"
2121,"96","20120504","routine"
2121,"98","20111116","routine"
2121,"98","20110422","routine"
2121,"86","20101209","routine"
2121,"100","20100604","routine"
2124,"92","20120209","routine"
2124,"100","20110506","routine"
2124,"90","20101130","routine"
2127,"86","20121024","routine"
2127,"78","20120427","routine"
2127,"92","20111110","routine"
2127,"87","20110517","routine"
2127,"94","20110111","routine"
2131,"96","20121203","routine"
2131,"96","20120503","routine"
2131,"87","20111121","routine"
2131,"94","20110519","routine"
2131,"90","20101209","routine"
2131,"90","20100604","routine"
2132,"94","20130111","routine"
2132,"98","20120423","routine"
2132,"88","20110627","routine"
2132,"94","20101119","routine"
2134,"90","20121219","routine"
2134,"77","20120620","routine"
2134,"90","20111117","routine"
2134,"90","20110509","routine"
2134,"86","20100609","routine"
2135,"96","20130315","routine"
2135,"100","20120628","routine"
2135,"98","20110621","routine"
2135,"90","20100810","routine"
2136,"100","20130412","routine"
2136,"94","20120727","routine"
2136,"96","20110816","routine"
2136,"94","20101101","routine"
2138,"82","20120601","routine"
2138,"100","20110818","routine"
2138,"98","20110125","routine"
2143,"92","20121120","routine"
2143,"100","20120604","routine"
2143,"100","20110104","routine"
2143,"94","20100520","routine"
2144,"89","20130111","routine"
2144,"93","20120412","routine"
2144,"100","20110630","routine"
2144,"84","20110628","routine"
2144,"85","20101209","routine"
2145,"90","20130426","routine"
2145,"100","20120419","routine"
2145,"100","20111117","routine"
2145,"90","20110510","routine"
2148,"96","20130314","routine"
2148,"83","20120419","routine"
2148,"88","20110315","routine"
2148,"92","20100609","routine"
2150,"96","20130326","routine"
2150,"98","20120919","routine"
2150,"98","20120327","routine"
2150,"89","20111026","routine"
2150,"94","20100811","routine"
2152,"93","20121024","routine"
2152,"90","20120306","routine"
2152,"86","20110817","routine"
2152,"60","20110215","routine"
2152,"77","20100623","routine"
2155,"100","20130107","routine"
2155,"100","20120628","routine"
2155,"100","20120113","routine"
2155,"92","20110722","routine"
2155,"100","20100921","routine"
2156,"92","20121119","routine"
2156,"94","20120423","routine"
2156,"92","20111006","routine"
2156,"96","20110412","routine"
2156,"96","20101001","routine"
2162,"92","20121019","routine"
2162,"96","20120118","routine"
2162,"96","20110817","routine"
2162,"93","20110218","routine"
2165,"92","20130212","routine"
2165,"94","20111214","routine"
2165,"85","20110518","routine"
2165,"76","20101213","routine"
2168,"96","20121120","routine"
2168,"94","20120314","routine"
2168,"94","20110802","routine"
2168,"89","20110103","routine"
2168,"94","20100610","routine"
2172,"90","20120605","routine"
2172,"92","20110830","routine"
2172,"67","20110126","routine"
2172,"86","20100723","routine"
2173,"69","20120919","routine"
2173,"84","20120319","routine"
2173,"87","20110516","routine"
2175,"96","20120913","routine"
2175,"100","20111220","routine"
2175,"94","20110607","routine"
2175,"100","20101103","routine"
2180,"86","20121127","routine"
2180,"67","20111025","routine"
2180,"72","20110307","routine"
2189,"80","20130124","routine"
2189,"89","20120531","routine"
2189,"84","20111208","routine"
2189,"79","20110322","routine"
2189,"86","20100831","routine"
2193,"87","20121205","routine"
2193,"98","20120508","routine"
2193,"84","20111116","routine"
2193,"90","20110516","routine"
2193,"89","20101130","routine"
2194,"92","20121128","routine"
2194,"82","20120202","routine"
2194,"85","20110309","routine"
2198,"80","20130326","routine"
2198,"82","20120705","routine"
2198,"94","20120214","routine"
2198,"86","20110829","routine"
2198,"80","20110415","routine"
2198,"84","20100908","routine"
2199,"78","20120830","routine"
2199,"78","20120829","routine"
2199,"82","20120113","routine"
2199,"86","20110429","routine"
2199,"69","20100812","routine"
2200,"85","20130103","routine"
2200,"88","20120417","routine"
2200,"78","20111118","routine"
2200,"73","20110406","routine"
2200,"78","20100915","routine"
2201,"71","20130319","routine"
2201,"81","20120105","routine"
2201,"81","20110502","routine"
2201,"74","20101213","routine"
2201,"77","20100615","routine"
2205,"79","20120920","routine"
2205,"81","20111129","routine"
2205,"81","20110316","routine"
2205,"61","20100831","routine"
2206,"89","20121213","routine"
2206,"85","20120621","routine"
2206,"89","20120124","routine"
2206,"90","20110621","routine"
2206,"86","20110120","routine"
2206,"92","20100805","routine"
2216,"70","20130115","routine"
2216,"86","20120621","routine"
2216,"81","20111025","routine"
2216,"65","20110404","routine"
2216,"63","20101104","routine"
2218,"86","20121128","routine"
2218,"92","20120127","routine"
2218,"96","20110712","routine"
2218,"96","20101217","routine"
2219,"94","20130116","routine"
2219,"80","20120816","routine"
2219,"96","20111207","routine"
2219,"92","20110630","routine"
2219,"84","20101201","routine"
2223,"79","20130114","routine"
2223,"85","20120217","routine"
2223,"90","20110714","routine"
2223,"90","20101220","routine"
2226,"94","20121120","routine"
2226,"96","20120328","routine"
2226,"87","20110803","routine"
2226,"94","20110106","routine"
2228,"82","20121113","routine"
2228,"92","20120112","routine"
2228,"90","20110513","routine"
2228,"83","20101223","routine"
2233,"74","20120918","routine"
2233,"80","20120321","routine"
2233,"71","20110914","routine"
2233,"77","20110308","routine"
2233,"57","20100715","routine"
2234,"75","20120814","routine"
2234,"86","20120227","routine"
2234,"92","20110720","routine"
2234,"82","20110112","routine"
2235,"81","20121023","routine"
2235,"92","20120125","routine"
2235,"86","20110726","routine"
2235,"92","20110204","routine"
2235,"67","20100924","routine"
2240,"100","20130115","routine"
2240,"100","20120203","routine"
2240,"100","20110726","routine"
2240,"100","20101223","routine"
2243,"100","20121025","routine"
2243,"100","20120330","routine"
2243,"100","20110825","routine"
2243,"100","20110124","routine"
2243,"100","20100907","routine"
2243,"100","20100624","routine"
2244,"100","20121024","routine"
2244,"100","20120411","routine"
2244,"100","20111012","routine"
2244,"100","20110408","routine"
2244,"100","20101208","routine"
2245,"100","20121025","routine"
2245,"100","20120327","routine"
2245,"100","20110914","routine"
2245,"100","20110316","routine"
2245,"100","20101119","routine"
2249,"98","20121031","routine"
2249,"98","20120320","routine"
2249,"100","20110908","routine"
2249,"100","20110215","routine"
2249,"87","20100610","routine"
2252,"100","20130213","routine"
2252,"100","20120724","routine"
2252,"100","20120124","routine"
2252,"100","20111118","routine"
2252,"100","20110609","routine"
2252,"98","20101210","routine"
2256,"96","20121129","routine"
2256,"88","20120111","routine"
2256,"94","20110707","routine"
2256,"92","20100913","routine"
2257,"93","20130307","routine"
2257,"93","20120511","routine"
2257,"98","20111101","routine"
2257,"83","20110523","routine"
2257,"87","20101115","routine"
2261,"90","20130425","routine"
2261,"94","20120919","routine"
2261,"96","20120425","routine"
2261,"79","20110809","routine"
2261,"82","20110112","routine"
2261,"83","20100527","routine"
2262,"92","20130425","routine"
2262,"100","20120919","routine"
2262,"96","20120425","routine"
2262,"89","20110809","routine"
2262,"100","20110112","routine"
2262,"96","20100527","routine"
2263,"96","20120912","routine"
2263,"94","20110715","routine"
2263,"92","20100817","routine"
